icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timeStamp
508371,AUI612  ,Ukraine,1583040455.0,1583040458,30.9077,50.3792,251.46,False,68.47,182.15,-3.58,,274.32,6452,False,0,20200301T1629
76ccce,SIA7393 ,Singapore,1583040304.0,1583040304,55.8103,25.2512,1104.9,False,117.94,254.57,-8.45,,1112.52,5223,False,0,20200301T1629
406f74,BAW38P  ,United Kingdom,1583040579.0,1583040579,-100.4811,42.4142,11269.98,False,279.62,50.6,0.33,,11170.92,,False,0,20200301T1629
3950c8,AFR65WU ,France,1583040579.0,1583040580,12.9517,42.0311,11315.7,False,202.62,314.9,4.88,,11384.28,1000,False,0,20200301T1629
406f77,BAW242  ,United Kingdom,1583040568.0,1583040579,-79.5149,28.5491,11887.2,False,290.46,65.07,-0.33,,12169.14,3227,False,0,20200301T1629
508366,AUI374  ,Ukraine,1583040566.0,1583040578,30.5223,39.3553,11582.4,False,212.25,354.99,0.0,,11605.26,5611,False,0,20200301T1629
7502df,MXD1325 ,Malaysia,1583040579.0,1583040579,101.6777,2.8535,4572.0,False,131.87,154.83,0.0,,4838.7,0355,False,0,20200301T1629
c07976,TSC263  ,Canada,1583040579.0,1583040579,-113.8719,51.7638,9646.92,False,223.71,13.97,-10.4,,9227.82,3716,False,0,20200301T1629
7813bf,CSN3787 ,China,1583040579.0,1583040579,113.621,23.1301,6004.56,False,195.13,332.35,0.65,,6278.88,3177,False,0,20200301T1629
7502c3,MXD1007 ,Malaysia,1583040580.0,1583040580,101.9826,2.4675,1859.28,False,114.31,237.31,-0.65,,1950.72,0453,False,0,20200301T1629
a5fc42,GTI2688 ,United States,1583040569.0,1583040576,-98.0712,43.558,10668.0,False,269.01,121.47,0.0,,10523.22,7211,False,0,20200301T1629
780cdb,CES2726 ,China,1583040573.0,1583040574,106.3029,27.0729,9479.28,False,261.36,63.08,0.0,,9761.22,6436,False,0,20200301T1629
4ca4ec,RYR6898 ,Ireland,1583040579.0,1583040579,27.5408,53.5665,11300.46,False,239.01,124.48,4.55,,10980.42,4553,False,0,20200301T1629
508395,AUI602  ,Ukraine,1583040299.0,1583040304,30.9077,50.3772,213.36,False,66.93,182.2,-3.58,,259.08,3063,False,0,20200301T1629
a37335,DAL2379 ,United States,1583040579.0,1583040579,-122.3099,46.6934,5113.02,False,221.73,180.0,0.0,,4968.24,4705,False,0,20200301T1629
a959b4,EJA701P ,United States,1583040580.0,1583040580,-112.7814,34.1129,6705.6,False,191.04,284.82,-0.33,,6781.8,7553,False,0,20200301T1629
780cee,CSC8252 ,China,1583040575.0,1583040576,106.7273,29.518,3261.36,False,167.77,82.07,5.85,,3352.8,5353,False,0,20200301T1629
780cec,CSC8831 ,China,1583040445.0,1583040446,107.3988,30.3213,8107.68,False,240.45,12.1,0.0,,8252.46,5366,False,0,20200301T1629
a5b3ad,ASA1422 ,United States,1583040399.0,1583040399,-86.683,36.1212,,True,16.98,16.88,,,,,False,0,20200301T1629
a81fba,E18     ,United States,1583040411.0,1583040411,-118.398,33.9342,,True,4.12,165.94,,,,,False,0,20200301T1629
508387,AUI7KR  ,Ukraine,1583040570.0,1583040579,31.1524,48.8557,8907.78,False,216.21,11.39,-7.48,,8793.48,6352,False,0,20200301T1629
0d0866,VOI473  ,Mexico,1583040578.0,1583040579,-114.0045,31.6039,10370.82,False,141.39,291.34,-0.33,,10683.24,1430,False,0,20200301T1629
7c3a00,QLK379D ,Australia,1583040579.0,1583040579,153.0279,-27.2021,1028.7,False,115.18,156.3,-5.53,,1120.14,3527,False,0,20200301T1629
346155,VOE2556 ,Spain,1583040579.0,1583040579,4.3098,42.5205,10340.34,False,165.14,216.51,7.15,,10355.58,4074,False,0,20200301T1629
7813df,OKA2785 ,China,1583040579.0,1583040579,106.9505,28.1711,10088.88,False,224.58,177.11,0.33,,10355.58,4015,False,0,20200301T1629
485123,SCX618  ,Kingdom of the Netherlands,1583040579.0,1583040579,-100.0773,42.4964,11277.6,False,257.47,59.9,0.0,,11170.92,2033,False,0,20200301T1629
50839c,AUI722  ,Ukraine,1583040568.0,1583040579,31.5315,48.0913,10972.8,False,212.07,358.05,0.0,,10805.16,6356,False,0,20200301T1629
c05f01,JZA218  ,Canada,1583040458.0,1583040458,-119.7401,49.2514,7620.0,False,155.55,81.44,0.0,,7360.92,2632,False,0,20200301T1629
a24073,N244SH  ,United States,1583040579.0,1583040579,-115.1682,36.1418,967.74,False,32.03,209.86,0.0,,883.92,5565,False,0,20200301T1629
a01ec0,N107AL  ,United States,1583040579.0,1583040579,-70.5759,42.227,12496.8,False,280.34,61.74,-0.33,,12199.62,3137,False,0,20200301T1629
7502b0,MAS755  ,Malaysia,1583040579.0,1583040580,101.872,2.7315,2819.4,False,145.83,145.64,-3.58,,2964.18,1613,False,0,20200301T1629
7502b1,MAS642  ,Malaysia,1583040273.0,1583040276,107.1195,1.3879,12496.8,False,219.26,88.25,0.65,,13319.76,2201,False,0,20200301T1629
498421,CEF524  ,Czech Republic,1583040579.0,1583040579,32.4265,54.9965,11292.84,False,243.31,68.15,0.0,,10927.08,1401,False,0,20200301T1629
0d0804,AMX696  ,Mexico,1583040579.0,1583040580,-122.254,48.6354,4503.42,False,177.5,294.49,-10.73,,4396.74,3250,False,0,20200301T1629
407698,VIR4C   ,United Kingdom,1583040579.0,1583040579,-3.8535,50.5508,11650.98,False,274.78,80.63,-18.86,,11277.6,1413,False,0,20200301T1629
0d0806,AMX648  ,Mexico,1583040579.0,1583040579,-115.771,32.7147,10363.2,False,154.16,302.05,0.0,,10584.18,3212,False,0,20200301T1629
c05f0a,JZA337  ,Canada,1583040543.0,1583040549,-114.0235,50.9158,1988.82,False,85.45,357.93,0.33,,1927.86,1113,False,0,20200301T1629
84659e,ANA997  ,Japan,1583040578.0,1583040579,139.5929,35.4805,4274.82,False,188.11,273.45,13.98,,4335.78,3350,False,0,20200301T1629
a3cf4f,UAL411  ,United States,1583040579.0,1583040579,-113.5183,35.5124,10363.2,False,188.49,247.7,0.0,,10416.54,7201,False,0,20200301T1629
a576c4,WWI111  ,United States,1583040579.0,1583040579,-86.6819,42.646,10980.42,False,207.33,269.43,-0.33,,10782.3,1114,False,0,20200301T1629
a2fcff,AAL716  ,United States,1583040580.0,1583040580,-3.9369,49.1176,11887.2,False,279.41,93.69,0.0,,11620.5,1147,False,0,20200301T1629
3950cf,AFR37EX ,France,1583040579.0,1583040579,12.4106,45.5764,1135.38,False,105.18,316.78,4.88,,1089.66,0237,False,0,20200301T1629
a67ca6,NKS1822 ,United States,1583040458.0,1583040579,-118.6792,39.6954,11582.4,False,226.18,334.25,0.33,,11460.48,7223,False,0,20200301T1629
702702,,Bangladesh,,1583040545,,,472.44,False,91.92,144.8,7.48,,434.34,,False,0,20200301T1629
7c3a47,LSP     ,Australia,1583040580.0,1583040580,146.1264,-38.3025,2042.16,False,39.53,288.2,-0.65,,2034.54,1200,False,0,20200301T1629
e48987,GLO7605 ,Brazil,1583040560.0,1583040562,-69.2649,21.8125,11277.6,False,262.33,128.15,0.0,,11849.1,0704,False,0,20200301T1629
3c4969,TUI4CW  ,Germany,1583040578.0,1583040580,-1.7855,46.2394,11277.6,False,207.06,226.51,-0.33,,11056.62,2556,False,0,20200301T1629
a97023,N707SD  ,United States,1583040579.0,1583040579,-117.1754,32.8322,213.36,False,28.88,4.09,0.0,,213.36,4212,False,0,20200301T1629
c051e4,ACA864  ,Canada,1583040579.0,1583040579,-55.8955,47.4023,11277.6,False,286.35,79.34,0.0,,10934.7,1440,False,0,20200301T1629
750402,MXD633  ,Malaysia,1583040579.0,1583040579,120.1658,23.5562,11582.4,False,220.64,192.93,0.33,,12192.0,2652,False,0,20200301T1629
c051d1,TSC505  ,Canada,1583040580.0,1583040580,-74.7321,39.6828,10066.02,False,228.08,20.6,0.0,,9700.26,3111,False,0,20200301T1629
a9d334,N732HM  ,United States,1583040371.0,1583040371,-74.2725,39.9416,121.92,False,41.15,222.47,-4.88,,129.54,1200,False,0,20200301T1629
7c52fc,QLK548D ,Australia,1583040555.0,1583040555,150.4377,-26.8783,6096.0,False,181.89,289.15,0.0,,6492.24,4763,False,0,20200301T1629
aca35d,REH50   ,United States,1583040580.0,1583040580,-121.5092,38.9611,1280.16,False,99.06,158.36,-2.93,,1295.4,4334,False,0,20200301T1629
50841c,SQP653  ,Ukraine,1583040579.0,1583040579,22.4188,49.066,11582.4,False,207.43,258.41,0.0,,11437.62,7342,False,0,20200301T1629
a158c9,,United States,1583040458.0,1583040459,-122.2987,47.4463,,True,0.0,222.19,,,,,False,0,20200301T1629
a8bf73,AAL867  ,United States,1583040579.0,1583040579,-119.6414,38.7482,4998.72,False,181.35,303.19,-10.73,,5166.36,2645,False,0,20200301T1629
a21839,,United States,1583040543.0,1583040564,-115.7559,43.2998,3749.04,False,120.79,296.02,-8.45,,3924.3,,False,0,20200301T1629
50840d,SQP7002 ,Ukraine,1583040579.0,1583040579,29.156,42.147,10972.8,False,207.12,346.21,0.65,,10942.32,5676,False,0,20200301T1629
a2409a,N244TX  ,United States,,1583040579,,,1356.36,False,32.51,265.46,2.28,,1310.64,6124,False,0,20200301T1629
76cda3,SIA207  ,Singapore,1583040578.0,1583040578,132.7879,-31.5134,12496.8,False,287.91,127.67,0.33,,12992.1,,False,0,20200301T1629
76cda4,SIA338  ,Singapore,1583040310.0,1583040310,6.7622,51.2762,,True,0.06,45.0,,,,1000,False,0,20200301T1629
76cda7,,Singapore,1583040576.0,1583040578,137.3485,33.4149,12496.8,False,277.16,49.06,0.0,,12748.26,0161,False,0,20200301T1629
76cda6,SIA957  ,Singapore,1583040546.0,1583040577,103.9425,1.2285,533.4,False,74.24,22.83,-3.9,,655.32,7121,False,0,20200301T1629
4ca502,AZA895  ,Ireland,1583040579.0,1583040579,12.2682,41.9968,685.8,False,110.92,244.74,-4.88,,685.8,2036,False,0,20200301T1629
50843d,SQP7108 ,Ukraine,1583040579.0,1583040580,29.7909,40.8648,9753.6,False,206.71,339.76,0.0,,9761.22,5603,False,0,20200301T1629
424130,SBI2071 ,United Kingdom,1583040580.0,1583040580,38.2284,54.6463,6682.74,False,228.42,169.09,11.38,,6446.52,2136,False,0,20200301T1629
76cdb5,SIA52   ,Singapore,1583040579.0,1583040580,25.8406,55.2118,12192.0,False,225.29,281.59,0.33,,11811.0,6235,False,0,20200301T1629
76cdb3,SIA324  ,Singapore,1583040579.0,1583040579,6.0399,52.4017,4716.78,False,165.47,291.14,-10.08,,4411.98,2263,False,0,20200301T1629
394a07,AFR055  ,France,1583040579.0,1583040579,-4.5823,49.6979,11277.6,False,273.55,96.8,0.0,,10927.08,1150,False,0,20200301T1629
394a09,AFR191  ,France,1583040579.0,1583040579,18.3589,48.3933,10972.8,False,217.68,295.47,0.0,,10843.26,3205,False,0,20200301T1629
76cdab,SIA478  ,Singapore,1583040579.0,1583040579,27.954,-26.2227,5052.06,False,194.99,228.53,12.35,,5341.62,0646,False,0,20200301T1629
aa1f97,AAL373  ,United States,1583040579.0,1583040579,-114.2315,33.5483,6393.18,False,255.71,96.35,-0.98,,6454.14,4645,False,0,20200301T1629
a8ac35,UAL946  ,United States,1583040580.0,1583040580,-6.6407,53.4594,11277.6,False,268.24,87.69,0.0,,10774.68,1141,False,0,20200301T1629
394a15,AFR007  ,France,1583040579.0,1583040579,-0.8359,49.421,10622.28,False,277.55,98.21,-10.08,,10294.62,6333,False,0,20200301T1629
394a13,AFR793  ,France,1583040579.0,1583040579,2.3588,48.7247,,True,4.89,98.44,,,,1767,False,0,20200301T1629
a50381,RDDL422 ,United States,1583040540.0,1583040540,-82.2235,29.0283,449.58,False,48.36,0.61,-2.93,,533.4,2556,False,0,20200301T1629
394a18,AFR705  ,France,1583040578.0,1583040579,2.5348,38.0835,10363.2,False,269.33,23.53,0.0,,10561.32,1006,False,0,20200301T1629
a706ea,ASA35   ,United States,1583040579.0,1583040580,-121.6659,47.1433,5394.96,False,169.79,303.88,-11.05,,5227.32,7341,False,0,20200301T1629
a18246,N197BA  ,United States,1583040578.0,1583040578,-87.5876,41.038,1325.88,False,53.03,320.91,-0.33,,1287.78,6675,False,0,20200301T1629
780dc9,CQH8722 ,China,,1583040320,,,10363.2,False,179.92,278.38,0.0,,10454.64,,False,0,20200301T1629
3188fd,,Italy,1583040460.0,1583040460,-118.3924,33.94,,True,17.49,78.75,,,,,False,0,20200301T1629
a959df,SKW3040 ,United States,1583040580.0,1583040580,-118.3154,34.2891,10363.2,False,176.79,278.37,0.0,,10462.26,2663,False,0,20200301T1629
42413b,TBJ62   ,United Kingdom,1583040579.0,1583040579,140.5076,35.5805,2697.48,False,154.39,154.12,18.86,,2758.44,3320,False,0,20200301T1629
a85c3e,JBU1157 ,United States,1583040411.0,1583040459,-112.0071,33.4322,,True,7.46,272.81,,,,3765,False,0,20200301T1629
780dd3,LKE9844 ,China,1583040553.0,1583040576,114.2474,23.9928,8412.48,False,190.56,216.44,0.33,,8793.48,2751,False,0,20200301T1629
a7699a,NDU577  ,United States,1583040579.0,1583040579,-111.6574,33.1453,1074.42,False,54.34,341.22,-1.63,,1066.8,7736,False,0,20200301T1629
a4d04c,RPA4453 ,United States,1583040339.0,1583040579,-85.1634,37.2678,5311.14,False,153.62,338.59,-9.43,,5494.02,6075,False,0,20200301T1629
780e4d,CSC8593 ,China,,1583040580,,,,False,219.11,69.52,-1.63,,,,False,0,20200301T1629
c05da4,WJA1882 ,Canada,1583040578.0,1583040578,-125.5547,47.7756,10096.5,False,263.49,229.59,6.5,,9806.94,7036,False,0,20200301T1629
780e4a,CXA8353 ,China,1583040539.0,1583040539,113.5503,23.3365,6050.28,False,195.42,351.83,4.55,,6316.98,0620,False,0,20200301T1629
750480,AXM412  ,Malaysia,1583040579.0,1583040579,101.1626,2.9973,5996.94,False,190.5,108.58,-3.9,,6393.18,6743,False,0,20200301T1629
780217,CPA067  ,China,1583040578.0,1583040579,17.9233,43.9916,10972.8,False,217.59,329.92,0.33,,10949.94,6634,False,0,20200301T1629
4074d5,NRS7182 ,United Kingdom,1583040579.0,1583040579,-11.8776,50.2686,12192.0,False,282.55,82.89,-0.33,,11887.2,4217,False,0,20200301T1629
75046a,MAS366  ,Malaysia,1583040579.0,1583040579,120.3217,22.9188,10035.54,False,222.02,333.73,-11.05,,10607.04,2162,False,0,20200301T1629
4074d3,NRS6GY  ,United Kingdom,1583040361.0,1583040361,-51.472,44.907,11887.2,False,308.11,84.35,-0.33,,11757.66,,False,0,20200301T1629
780e62,EPA6275 ,China,1583040579.0,1583040579,114.776,22.7357,4206.24,False,184.81,83.61,-0.33,,4389.12,3143,False,0,20200301T1629
4074d1,NRS7N   ,United Kingdom,1583040580.0,1583040580,-2.841,50.5857,9037.32,False,262.73,78.25,-7.15,,8595.36,1416,False,0,20200301T1629
750475,AXM6494 ,Malaysia,1583040576.0,1583040576,116.0494,5.9255,,True,2.83,202.5,,,,,False,0,20200301T1629
c01735,SWG123  ,Canada,1583040579.0,1583040580,-73.4551,45.4637,1645.92,False,120.78,10.3,-1.95,,1508.76,7271,False,0,20200301T1629
780e5a,CDG1170 ,China,,1583040352,,,,False,233.19,357.98,0.0,,,,False,0,20200301T1629
5082e8,AUI082  ,Ukraine,1583040579.0,1583040579,28.8651,50.0463,8938.26,False,232.78,66.83,-5.2,,8846.82,4506,False,0,20200301T1629
78021c,CPA009  ,China,1583040579.0,1583040579,76.1671,28.8949,7261.86,False,239.87,335.41,5.53,,7399.02,0576,False,0,20200301T1629
a18284,DAL228  ,United States,1583040580.0,1583040580,-2.3562,49.4029,11285.22,False,279.37,90.74,0.0,,10942.32,6335,False,0,20200301T1629
780237,CPA536  ,China,1583040496.0,1583040505,136.3543,34.2958,2697.48,False,153.95,46.76,-7.15,,2735.58,3552,False,0,20200301T1629
780232,CPA094  ,China,1583040579.0,1583040579,115.3603,21.7919,7063.74,False,287.3,92.36,6.83,,7437.12,3576,False,0,20200301T1629
394a0b,AFR457  ,France,1583040579.0,1583040580,-0.8184,44.9732,10972.8,False,255.36,22.38,0.0,,10828.02,1000,False,0,20200301T1629
75044b,MAS70   ,Malaysia,1583040567.0,1583040567,122.3336,20.824,12192.0,False,276.1,49.16,0.0,,12908.28,2163,False,0,20200301T1629
c0173f,ACA872  ,Canada,1583040404.0,1583040404,8.5748,50.0476,,True,0.0,42.19,,,,1176,False,0,20200301T1629
a44544,UAL1742 ,United States,1583040461.0,1583040462,-115.5368,38.4833,10972.8,False,195.65,256.62,0.33,,10904.22,6203,False,0,20200301T1629
78022d,CPA884  ,China,1583040579.0,1583040579,121.4701,24.7373,9448.8,False,304.34,51.66,-0.33,,9890.76,3577,False,0,20200301T1629
c01755,ACA874  ,Canada,1583040580.0,1583040580,-8.3491,52.2574,10972.8,False,277.3,96.07,0.0,,10500.36,2260,False,0,20200301T1629
3188c0,,Italy,1583040580.0,1583040580,-118.4177,33.9372,,True,8.75,163.12,,,,,False,0,20200301T1629
750455,9MWSU   ,Malaysia,1583040206.0,1583040305,113.7649,4.0614,2468.88,False,77.07,219.85,0.0,,2628.9,0520,False,0,20200301T1629
3188d9,,Italy,1583040453.0,1583040453,-118.4107,33.9383,,True,8.75,146.25,,,,,False,0,20200301T1629
750473,AXM545  ,Malaysia,1583040578.0,1583040579,102.8062,4.8124,10058.4,False,234.95,29.37,0.0,,10759.44,2174,False,0,20200301T1629
396440,AFR953  ,France,1583040570.0,1583040570,2.583,49.0023,,True,5.14,354.38,,,,7302,False,0,20200301T1629
3188d6,,Italy,1583040463.0,1583040463,-118.4267,33.9364,,True,3.6,168.75,,,,,False,0,20200301T1629
396445,AFR137  ,France,1583040579.0,1583040580,-9.8635,50.488,11582.4,False,269.79,100.88,0.0,,11224.26,5230,False,0,20200301T1629
750470,AXM856  ,Malaysia,1583040568.0,1583040568,100.4122,5.8302,11582.4,False,231.68,349.64,0.0,,12359.64,2112,False,0,20200301T1629
75045d,AXM136  ,Malaysia,1583040579.0,1583040579,102.3325,3.0781,6126.48,False,206.2,74.37,8.13,,6507.48,2120,False,0,20200301T1629
a69894,JBU670  ,United States,1583040579.0,1583040579,-119.1302,38.749,8229.6,False,241.17,70.17,1.63,,8176.26,3222,False,0,20200301T1629
780e94,KNA8252 ,China,1583040460.0,1583040570,105.8359,28.3673,9174.48,False,192.47,223.81,0.0,,9403.08,4035,False,0,20200301T1629
3188d1,,Italy,1583040453.0,1583040453,-118.3955,33.9396,,True,0.0,0.0,-0.33,,,,False,0,20200301T1629
750465,AXM6424 ,Malaysia,1583040578.0,1583040578,103.1217,2.0956,6324.6,False,208.26,306.36,10.73,,6697.98,0376,False,0,20200301T1629
3188a5,,Italy,1583040406.0,1583040406,-118.4299,33.9461,,True,5.66,196.88,,,,,False,0,20200301T1629
400166,SHU1701 ,United Kingdom,1583040579.0,1583040580,132.7079,34.9404,11590.02,False,191.49,208.22,0.0,,11711.94,4445,False,0,20200301T1629
ab8cda,ASA1012 ,United States,1583040578.0,1583040578,-93.2575,44.8979,457.2,False,62.38,121.86,-3.58,,365.76,6670,False,0,20200301T1629
750436,AXM6083 ,Malaysia,1583040579.0,1583040579,101.2745,4.0427,4953.0,False,199.79,151.72,7.8,,5250.18,0330,False,0,20200301T1629
7c52f9,QLK358D ,Australia,1583040579.0,1583040579,152.9547,-26.4377,4404.36,False,167.19,323.13,2.6,,4686.3,4576,False,0,20200301T1629
750450,AXM840  ,Malaysia,1583040579.0,1583040579,102.2267,4.9947,,True,240.92,4.29,4.23,,,4576,False,0,20200301T1629
4074fe,VIR128K ,United Kingdom,1583040579.0,1583040579,-2.2817,53.3537,,True,4.12,16.88,,,,5401,False,0,20200301T1629
ab2c72,SCX119  ,United States,1583040579.0,1583040579,-107.6286,39.3958,11582.4,False,203.18,236.15,0.0,,11559.54,3651,False,0,20200301T1629
863c44,ANA2178 ,Japan,1583040579.0,1583040579,135.6501,34.759,3589.02,False,184.26,88.24,13.98,,3634.74,3372,False,0,20200301T1629
aca306,NKS126  ,United States,1583040541.0,1583040541,-70.9873,42.3515,38.1,False,58.93,315.71,-3.58,,15.24,2671,False,0,20200301T1629
750442,BOMBA08 ,Malaysia,1583040442.0,1583040459,101.7881,3.3519,5143.5,False,45.24,72.8,0.65,,822.96,3400,False,0,20200301T1629
3c70c7,GEC8411 ,Germany,1583040577.0,1583040578,48.761,59.3638,10363.2,False,225.59,256.28,-0.33,,9685.02,3520,False,0,20200301T1629
750419,AXM713  ,Malaysia,1583040579.0,1583040579,102.8348,1.7672,7901.94,False,226.23,118.08,-12.68,,8450.58,2165,False,0,20200301T1629
